date,spot_id,product_id,is_heated,amount
2026-03-03,2,143,False,46.64
2026-03-03,2,165,False,20.62
2026-03-03,2,167,False,11.53
2026-03-03,2,174,False,22.65
2026-03-03,2,180,False,45.04
2026-03-03,2,183,False,29.01
2026-03-03,2,185,False,12.08
2026-03-03,2,215,False,12.04
2026-03-03,2,216,False,10.97
2026-03-03,2,225,False,50.67
2026-03-03,2,260,False,14.39
2026-03-03,2,261,False,10.34
2026-03-03,2,263,False,14.84
2026-03-03,2,264,False,20.62
2026-03-03,2,267,False,9.28
2026-03-03,2,268,False,10.09
2026-03-03,2,270,False,12.75
2026-03-03,2,272,False,19.27
2026-03-03,2,273,False,17.22
2026-03-03,2,276,False,23.57
2026-03-03,2,277,False,17.08
2026-03-03,2,278,False,12.44
2026-03-03,2,281,False,95.85
2026-03-03,2,282,False,3.72
2026-03-03,2,283,False,1.13
2026-03-03,2,284,False,1.88
2026-03-03,2,285,False,20.06
2026-03-03,2,289,False,22.01
2026-03-03,2,290,False,43.21
2026-03-03,2,291,False,30.02
2026-03-03,2,291,True,7.81
2026-03-03,2,294,False,51.33
2026-03-03,2,295,False,15.76
2026-03-03,2,296,False,19.85
2026-03-03,2,298,False,45.27
2026-03-03,2,299,False,52.59
2026-03-03,2,302,False,2.28
2026-03-03,9,3,False,41.74
2026-03-03,9,16,False,16.2
2026-03-03,9,17,False,39.94
2026-03-03,9,20,False,22.35
2026-03-03,9,38,False,37.53
2026-03-03,9,58,False,22.85
2026-03-03,9,59,False,99.18
2026-03-03,9,71,False,20.68
2026-03-03,9,77,False,29.23
2026-03-03,9,81,False,34.67
2026-03-03,9,91,False,12.12
2026-03-03,9,92,False,108.96
2026-03-03,9,109,False,15.73
2026-03-03,9,126,False,71.86
2026-03-03,9,127,False,22.37
2026-03-03,9,130,False,33.99
2026-03-03,9,133,False,66.87
2026-03-03,9,134,False,46.29
2026-03-03,9,135,False,46.6
2026-03-03,9,143,False,55.54
2026-03-03,9,167,False,47.27
2026-03-03,9,171,False,7.49
2026-03-03,9,174,False,16.4
2026-03-03,9,183,False,6.97
2026-03-03,9,184,False,32.69
2026-03-03,9,185,False,44.79
2026-03-03,9,216,False,17.13
2026-03-03,9,225,False,47.45
2026-03-03,9,260,False,10.55
2026-03-03,9,262,False,63.11
2026-03-03,9,263,False,57.33
2026-03-03,9,264,False,16.92
2026-03-03,9,267,False,7.36
2026-03-03,9,268,False,9.26
2026-03-03,9,269,False,8.18
2026-03-03,9,270,False,17.51
2026-03-03,9,272,False,12.25
2026-03-03,9,273,False,33.67
2026-03-03,9,274,False,14.69
2026-03-03,9,275,False,9.02
2026-03-03,9,278,False,11.01
2026-03-03,9,281,False,32.11
2026-03-03,9,282,False,4.79
2026-03-03,9,283,False,3.35
2026-03-03,9,284,False,5.09
2026-03-03,9,285,False,29.89
2026-03-03,9,286,False,85.49
2026-03-03,9,287,False,47.05
2026-03-03,9,288,False,75.55
2026-03-03,9,289,False,45.78
2026-03-03,9,290,False,30.78
2026-03-03,9,291,False,43.62
2026-03-03,9,292,False,45.12
2026-03-03,9,293,False,12.28
2026-03-03,9,294,False,55.52
2026-03-03,9,295,False,24.85
2026-03-03,9,296,False,15.69
2026-03-03,9,298,False,24.54
2026-03-03,9,299,False,58.43
2026-03-03,9,300,False,46.14
2026-03-03,9,301,False,2.14
2026-03-03,9,303,False,4.1
2026-03-03,13,2,False,15.01
2026-03-03,13,3,False,41.36
2026-03-03,13,16,False,12.22
2026-03-03,13,17,False,11.93
2026-03-03,13,19,False,11.45
2026-03-03,13,22,False,27.67
2026-03-03,13,59,False,134.28
2026-03-03,13,77,False,11.47
2026-03-03,13,81,False,9.08
2026-03-03,13,91,False,22.39
2026-03-03,13,92,False,46.27
2026-03-03,13,120,False,3.98
2026-03-03,13,126,False,65.42
2026-03-03,13,127,False,10.03
2026-03-03,13,133,False,13.7
2026-03-03,13,134,False,38.46
2026-03-03,13,135,False,62.65
2026-03-03,13,143,False,21.53
2026-03-03,13,167,False,10.65
2026-03-03,13,180,False,18.61
2026-03-03,13,183,False,30.04
2026-03-03,13,256,False,10.32
2026-03-03,13,257,False,12.17
2026-03-03,13,266,False,3.69
2026-03-03,13,269,False,24.22
2026-03-03,13,270,False,27.13
2026-03-03,13,272,False,11.85
2026-03-03,13,273,False,20.97
2026-03-03,13,274,False,13.22
2026-03-03,13,277,False,25.31
2026-03-03,13,282,False,2.13
2026-03-03,13,283,False,1.6
2026-03-03,13,285,False,23.61
2026-03-03,13,286,False,20.79
2026-03-03,13,287,False,37.71
2026-03-03,13,289,False,23.69
2026-03-03,13,290,False,53.73
2026-03-03,13,291,False,20.19
2026-03-03,13,294,False,40.99
2026-03-03,13,295,False,18.24
2026-03-03,13,297,False,19.18
2026-03-03,13,298,False,48.09
2026-03-03,13,299,False,80.42
2026-03-03,13,300,False,18.1
2026-03-03,17,3,False,17.83
2026-03-03,17,3,True,33.99
2026-03-03,17,16,False,9.34
2026-03-03,17,17,False,21.43
2026-03-03,17,19,False,17.84
2026-03-03,17,20,False,7.55
2026-03-03,17,21,False,4.25
2026-03-03,17,22,False,17.2
2026-03-03,17,38,False,21.310000000000002
2026-03-03,17,59,False,92.71
2026-03-03,17,77,False,10.33
2026-03-03,17,81,False,6.12
2026-03-03,17,91,False,38.07
2026-03-03,17,92,False,135.34
2026-03-03,17,92,True,55.79
2026-03-03,17,109,False,48.51
2026-03-03,17,126,False,18.99
2026-03-03,17,127,False,7.95
2026-03-03,17,130,False,30.12
2026-03-03,17,133,False,16.17
2026-03-03,17,134,False,44.67
2026-03-03,17,135,False,50.15
2026-03-03,17,143,False,38.73
2026-03-03,17,165,False,29.48
2026-03-03,17,171,False,13.6
2026-03-03,17,174,False,35.8
2026-03-03,17,180,False,27.12
2026-03-03,17,183,False,50.21
2026-03-03,17,185,False,17.66
2026-03-03,17,215,False,10.52
2026-03-03,17,225,False,2.89
2026-03-03,17,256,False,12.34
2026-03-03,17,266,False,11.78
2026-03-03,17,267,False,4.74
2026-03-03,17,269,False,13.68
2026-03-03,17,270,False,6.08
2026-03-03,17,272,False,7.23
2026-03-03,17,273,False,15.53
2026-03-03,17,277,False,12.3
2026-03-03,17,282,False,9.43
2026-03-03,17,283,False,3.53
2026-03-03,17,285,False,21.93
2026-03-03,17,287,False,32.58
2026-03-03,17,289,False,16.96
2026-03-03,17,289,True,13.49
2026-03-03,17,290,False,18.16
2026-03-03,17,291,False,61.67
2026-03-03,17,292,False,51.44
2026-03-03,17,294,False,12.25
2026-03-03,17,296,False,60.83
2026-03-03,17,297,False,13.92
2026-03-03,17,298,False,46.97
2026-03-03,17,299,False,20.89
2026-03-03,17,300,False,22.32
2026-03-04,2,1,False,17.5
2026-03-04,2,1,True,23.4
2026-03-04,2,3,False,15.32
2026-03-04,2,5,False,17.43
2026-03-04,2,20,False,34.93
2026-03-04,2,21,False,18.81
2026-03-04,2,29,False,21.59
2026-03-04,2,58,False,3.23
2026-03-04,2,61,False,17.99
2026-03-04,2,62,False,81.51
2026-03-04,2,82,False,21.32
2026-03-04,2,97,False,45.989999999999995
2026-03-04,2,103,False,45.14
2026-03-04,2,113,False,17.02
2026-03-04,2,127,False,8.63
2026-03-04,2,133,False,15.3
2026-03-04,2,135,False,49.03
2026-03-04,2,138,False,29.310000000000002
2026-03-04,2,168,False,21.740000000000002
2026-03-04,2,171,False,10.08
2026-03-04,2,186,False,16.27
2026-03-04,2,187,False,21.56
2026-03-04,2,189,False,70.55
2026-03-04,2,213,False,30.43
2026-03-04,2,214,False,20.43
2026-03-04,2,214,True,11.89
2026-03-04,2,224,False,53.28
2026-03-04,2,226,False,21.5
2026-03-04,2,281,False,90.09
2026-03-04,2,282,False,2.38
2026-03-04,2,283,False,0.87
2026-03-04,2,284,False,2.51
2026-03-04,2,287,False,22.22
2026-03-04,2,289,False,13.48
2026-03-04,2,291,False,12.09
2026-03-04,2,292,False,56.26
2026-03-04,2,293,False,6.74
2026-03-04,2,295,False,29.78
2026-03-04,2,296,False,36.0
2026-03-04,2,300,False,24.8
2026-03-04,2,301,False,1.5
2026-03-04,2,303,False,1.77
2026-03-04,2,304,False,52.41
2026-03-04,2,305,False,49.77
2026-03-04,2,306,False,23.5
2026-03-04,2,307,False,22.99
2026-03-04,2,308,False,35.16
2026-03-04,2,309,False,17.2
2026-03-04,2,311,False,16.14
2026-03-04,2,313,False,14.22
2026-03-04,2,314,False,16.49
2026-03-04,2,320,False,67.31
2026-03-04,2,321,True,26.96
2026-03-04,9,1,False,17.08
2026-03-04,9,2,False,34.06
2026-03-04,9,5,False,30.75
2026-03-04,9,10,False,52.07
2026-03-04,9,20,False,61.21
2026-03-04,9,20,True,21.8
2026-03-04,9,21,False,37.12
2026-03-04,9,29,False,13.74
2026-03-04,9,58,False,34.86
2026-03-04,9,61,False,41.01
2026-03-04,9,62,False,42.06
2026-03-04,9,82,False,36.17
2026-03-04,9,91,False,23.67
2026-03-04,9,97,False,103.49000000000001
2026-03-04,9,103,False,31.8
2026-03-04,9,109,False,14.6
2026-03-04,9,113,False,32.83
2026-03-04,9,127,False,19.67
2026-03-04,9,133,False,20.0
2026-03-04,9,134,False,42.73
2026-03-04,9,135,False,18.23
2026-03-04,9,138,False,38.84
2026-03-04,9,167,False,29.32
2026-03-04,9,168,False,71.13
2026-03-04,9,171,False,43.79
2026-03-04,9,174,False,16.26
2026-03-04,9,186,False,102.46
2026-03-04,9,187,False,36.92
2026-03-04,9,188,False,15.96
2026-03-04,9,189,False,13.64
2026-03-04,9,213,False,77.55
2026-03-04,9,214,False,103.08
2026-03-04,9,216,False,27.42
2026-03-04,9,226,False,35.22
2026-03-04,9,257,False,4.56
2026-03-04,9,281,False,55.94
2026-03-04,9,282,False,4.21
2026-03-04,9,283,False,2.68
2026-03-04,9,284,False,5.04
2026-03-04,9,287,False,16.88
2026-03-04,9,287,True,15.28
2026-03-04,9,289,False,34.62
2026-03-04,9,291,False,45.2
2026-03-04,9,292,False,94.52
2026-03-04,9,293,False,4.02
2026-03-04,9,294,False,14.57
2026-03-04,9,295,False,40.51
2026-03-04,9,296,False,43.43
2026-03-04,9,298,False,27.19
2026-03-04,9,303,False,6.88
2026-03-04,9,304,False,45.46
2026-03-04,9,305,False,151.68
2026-03-04,9,306,False,93.78
2026-03-04,9,307,False,64.18
2026-03-04,9,308,False,63.76
2026-03-04,9,310,False,13.51
2026-03-04,9,311,False,79.49
2026-03-04,9,312,False,23.28
2026-03-04,9,313,False,12.83
2026-03-04,9,314,False,19.57
2026-03-04,9,315,False,51.85
2026-03-04,9,316,False,23.71
2026-03-04,9,319,False,60.5
2026-03-04,9,320,False,78.91
2026-03-04,9,321,False,67.96
2026-03-04,13,1,False,69.48
2026-03-04,13,2,False,30.32
2026-03-04,13,5,False,18.14
2026-03-04,13,7,False,23.89
2026-03-04,13,10,False,78.0
2026-03-04,13,20,False,38.31
2026-03-04,13,22,False,38.3
2026-03-04,13,29,False,16.9
2026-03-04,13,61,False,15.27
2026-03-04,13,62,False,39.09
2026-03-04,13,82,False,16.33
2026-03-04,13,97,False,50.81
2026-03-04,13,103,False,14.58
2026-03-04,13,109,False,7.3
2026-03-04,13,133,False,11.11
2026-03-04,13,134,False,22.36
2026-03-04,13,138,False,6.57
2026-03-04,13,168,False,82.98
2026-03-04,13,171,False,18.71
2026-03-04,13,174,False,20.64
2026-03-04,13,186,False,66.76
2026-03-04,13,187,False,43.81
2026-03-04,13,189,False,74.33
2026-03-04,13,213,False,31.61
2026-03-04,13,214,False,11.67
2026-03-04,13,215,False,9.68
2026-03-04,13,216,False,10.0
2026-03-04,13,224,False,8.04
2026-03-04,13,226,False,10.53
2026-03-04,13,256,False,28.95
2026-03-04,13,257,False,28.19
2026-03-04,13,282,False,1.18
2026-03-04,13,283,False,2.09
2026-03-04,13,285,False,18.86
2026-03-04,13,291,False,46.21
2026-03-04,13,292,False,41.58
2026-03-04,13,293,False,8.62
2026-03-04,13,294,False,2.94
2026-03-04,13,295,False,23.34
2026-03-04,13,296,False,27.26
2026-03-04,13,298,False,16.87
2026-03-04,13,299,False,16.88
2026-03-04,13,300,False,60.19
2026-03-04,13,304,False,41.54
2026-03-04,13,307,False,28.45
2026-03-04,13,308,False,49.72
2026-03-04,13,311,False,38.23
2026-03-04,13,314,False,18.23
2026-03-04,13,316,False,12.31
2026-03-04,13,317,False,7.79
2026-03-04,13,320,False,53.81
2026-03-04,13,321,False,92.09
2026-03-04,17,1,False,36.79
2026-03-04,17,1,True,18.56
2026-03-04,17,2,False,17.88
2026-03-04,17,5,False,29.32
2026-03-04,17,7,False,19.69
2026-03-04,17,10,False,67.26
2026-03-04,17,20,False,15.86
2026-03-04,17,20,True,19.96
2026-03-04,17,21,False,22.82
2026-03-04,17,22,False,45.64
2026-03-04,17,22,True,15.31
2026-03-04,17,29,False,32.88
2026-03-04,17,61,True,15.46
2026-03-04,17,62,False,75.19
2026-03-04,17,71,False,3.85
2026-03-04,17,82,False,25.5
2026-03-04,17,97,False,88.56
2026-03-04,17,103,False,72.61
2026-03-04,17,133,False,20.55
2026-03-04,17,138,False,13.65
2026-03-04,17,168,False,47.019999999999996
2026-03-04,17,171,False,8.75
2026-03-04,17,174,False,14.99
2026-03-04,17,186,False,86.17
2026-03-04,17,186,True,15.95
2026-03-04,17,187,False,15.5
2026-03-04,17,187,True,21.65
2026-03-04,17,189,False,63.42
2026-03-04,17,213,False,30.58
2026-03-04,17,214,True,15.22
2026-03-04,17,215,False,40.62
2026-03-04,17,216,False,15.89
2026-03-04,17,224,False,27.88
2026-03-04,17,226,False,18.63
2026-03-04,17,282,False,6.82
2026-03-04,17,283,False,3.14
2026-03-04,17,290,False,11.4
2026-03-04,17,291,False,10.9
2026-03-04,17,292,False,35.92
2026-03-04,17,293,False,11.05
2026-03-04,17,294,False,5.91
2026-03-04,17,295,False,24.36
2026-03-04,17,296,False,12.4
2026-03-04,17,299,False,22.83
2026-03-04,17,304,False,33.34
2026-03-04,17,305,False,69.15
2026-03-04,17,306,False,61.29
2026-03-04,17,307,False,29.94
2026-03-04,17,308,False,37.68
2026-03-04,17,311,False,18.75
2026-03-04,17,317,False,8.46
2026-03-04,17,320,False,51.93
2026-03-04,17,321,False,34.84
2026-03-05,2,2,False,31.93
2026-03-05,2,3,False,17.09
2026-03-05,2,5,False,3.39
2026-03-05,2,10,False,28.01
2026-03-05,2,12,False,11.26
2026-03-05,2,22,False,20.39
2026-03-05,2,49,False,19.42
2026-03-05,2,124,False,31.91
2026-03-05,2,132,False,13.31
2026-03-05,2,136,False,16.11
2026-03-05,2,159,False,25.28
2026-03-05,2,172,False,21.06
2026-03-05,2,190,False,15.72
2026-03-05,2,191,False,28.86
2026-03-05,2,193,False,43.17
2026-03-05,2,194,False,16.07
2026-03-05,2,195,False,20.45
2026-03-05,2,198,False,35.0
2026-03-05,2,253,False,16.06
2026-03-05,2,281,False,82.44
2026-03-05,2,282,False,6.73
2026-03-05,2,283,False,1.02
2026-03-05,2,303,False,2.18
2026-03-05,2,306,False,17.74
2026-03-05,2,307,False,27.06
2026-03-05,2,309,False,12.25
2026-03-05,2,311,False,14.08
2026-03-05,2,312,False,27.51
2026-03-05,2,313,True,13.34
2026-03-05,2,314,False,10.06
2026-03-05,2,315,False,38.06
2026-03-05,2,316,False,13.3
2026-03-05,2,317,False,25.18
2026-03-05,2,322,False,52.68
2026-03-05,2,323,False,95.5
2026-03-05,2,324,False,87.93
2026-03-05,2,326,False,13.03
2026-03-05,2,328,False,12.24
2026-03-05,2,330,False,13.77
2026-03-05,2,331,False,36.81
2026-03-05,2,334,False,33.64
2026-03-05,2,336,False,47.11
2026-03-05,2,337,False,18.98
2026-03-05,2,338,False,43.87
2026-03-05,9,2,False,10.96
2026-03-05,9,3,False,32.56
2026-03-05,9,12,False,22.24
2026-03-05,9,21,False,14.88
2026-03-05,9,22,False,17.52
2026-03-05,9,49,False,11.07
2026-03-05,9,82,False,8.07
2026-03-05,9,103,False,11.27
2026-03-05,9,113,False,15.87
2026-03-05,9,127,False,17.37
2026-03-05,9,132,False,19.75
2026-03-05,9,136,False,40.55
2026-03-05,9,159,False,38.08
2026-03-05,9,173,False,71.38
2026-03-05,9,190,False,84.74
2026-03-05,9,193,False,30.54
2026-03-05,9,194,False,68.88
2026-03-05,9,196,False,52.66
2026-03-05,9,198,False,57.48
2026-03-05,9,238,False,15.15
2026-03-05,9,253,False,39.8
2026-03-05,9,281,False,19.27
2026-03-05,9,282,False,2.3
2026-03-05,9,283,False,1.06
2026-03-05,9,284,False,4.66
2026-03-05,9,301,False,2.21
2026-03-05,9,307,False,21.85
2026-03-05,9,309,False,6.78
2026-03-05,9,310,False,11.71
2026-03-05,9,312,False,26.86
2026-03-05,9,313,False,21.29
2026-03-05,9,314,False,10.84
2026-03-05,9,315,False,13.25
2026-03-05,9,317,False,39.22
2026-03-05,9,322,False,47.43
2026-03-05,9,323,False,168.66
2026-03-05,9,324,False,85.21
2026-03-05,9,326,False,30.04
2026-03-05,9,327,False,19.47
2026-03-05,9,328,False,18.01
2026-03-05,9,329,False,113.36
2026-03-05,9,329,True,13.54
2026-03-05,9,330,False,22.8
2026-03-05,9,331,False,40.09
2026-03-05,9,332,False,30.0
2026-03-05,9,336,False,76.69
2026-03-05,9,337,False,37.58
2026-03-05,9,338,False,44.81
2026-03-05,13,1,False,47.42
2026-03-05,13,3,False,67.15
2026-03-05,13,21,False,39.58
2026-03-05,13,49,False,40.42
2026-03-05,13,61,False,13.32
2026-03-05,13,82,False,10.72
2026-03-05,13,103,False,21.82
2026-03-05,13,124,False,49.69
2026-03-05,13,132,False,44.19
2026-03-05,13,136,False,49.12
2026-03-05,13,159,False,34.68
2026-03-05,13,173,False,72.43
2026-03-05,13,190,False,49.64
2026-03-05,13,191,False,11.96
2026-03-05,13,193,False,45.14
2026-03-05,13,194,False,90.82
2026-03-05,13,195,False,20.6
2026-03-05,13,196,False,24.17
2026-03-05,13,198,False,33.42
2026-03-05,13,238,False,33.74
2026-03-05,13,253,False,10.27
2026-03-05,13,282,False,2.31
2026-03-05,13,303,False,6.03
2026-03-05,13,305,False,53.5
2026-03-05,13,306,False,30.36
2026-03-05,13,307,False,13.32
2026-03-05,13,309,False,26.32
2026-03-05,13,312,False,11.39
2026-03-05,13,313,False,19.01
2026-03-05,13,314,False,4.62
2026-03-05,13,315,False,14.62
2026-03-05,13,317,False,30.13
2026-03-05,13,320,False,18.19
2026-03-05,13,322,False,61.92
2026-03-05,13,323,False,112.07
2026-03-05,13,324,False,63.17
2026-03-05,13,326,False,23.13
2026-03-05,13,328,False,15.4
2026-03-05,13,329,False,59.49
2026-03-05,13,330,False,25.3
2026-03-05,13,331,False,25.71
2026-03-05,13,332,False,36.11
2026-03-05,13,336,False,82.77
2026-03-05,13,337,False,91.65
2026-03-05,13,338,False,75.0
2026-03-05,13,338,True,21.29
2026-03-05,17,2,False,25.03
2026-03-05,17,3,False,88.65
2026-03-05,17,3,True,18.0
2026-03-05,17,12,False,13.88
2026-03-05,17,21,False,20.93
2026-03-05,17,49,False,48.120000000000005
2026-03-05,17,61,False,13.41
2026-03-05,17,113,False,17.63
2026-03-05,17,124,False,42.39
2026-03-05,17,124,True,16.43
2026-03-05,17,132,False,89.55
2026-03-05,17,136,False,54.48
2026-03-05,17,159,False,43.76
2026-03-05,17,172,False,38.05
2026-03-05,17,173,False,53.25
2026-03-05,17,190,False,105.86
2026-03-05,17,190,True,19.27
2026-03-05,17,191,False,5.71
2026-03-05,17,193,False,106.75
2026-03-05,17,193,True,24.67
2026-03-05,17,194,False,87.36
2026-03-05,17,195,False,24.64
2026-03-05,17,198,False,44.269999999999996
2026-03-05,17,216,False,23.05
2026-03-05,17,238,False,29.39
2026-03-05,17,253,False,32.86
2026-03-05,17,282,False,10.59
2026-03-05,17,283,False,1.67
2026-03-05,17,307,False,11.75
2026-03-05,17,309,False,10.05
2026-03-05,17,311,False,10.37
2026-03-05,17,312,False,39.07
2026-03-05,17,313,False,14.39
2026-03-05,17,314,False,7.62
2026-03-05,17,315,False,17.34
2026-03-05,17,317,False,14.74
2026-03-05,17,322,False,49.69
2026-03-05,17,323,False,66.98
2026-03-05,17,324,False,50.35
2026-03-05,17,326,False,29.53
2026-03-05,17,327,False,15.46
2026-03-05,17,328,False,14.17
2026-03-05,17,329,False,33.62
2026-03-05,17,331,False,14.43
2026-03-05,17,331,True,15.51
2026-03-05,17,332,False,23.12
2026-03-05,17,336,False,49.79
2026-03-05,17,337,False,8.18
2026-03-06,2,1,False,43.24
2026-03-06,2,2,False,44.08
2026-03-06,2,3,False,15.09
